"campaign_id","campaign_name","adgroup_id","adgroup_name","adgroup_targetting_type","product_id","product_name","adgroup_status","campaign_status","impressions","clicks","ctr","cvr","avg_cpc","budget_spend","units_sold_direct","units_sold_indirect","units_sold_total","direct_revenue","indirect_revenue","total_revenue","roi_direct","roi_indirect","roi_total"
"CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","39656211","Satrani Ethnic Motifs Embroidered Pure Georgette Designer Bandhani Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","1279","37","2.8900","0.0000","1.200000","44.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1246001","NEW & NEUTRAL 23 TO 26","Auto Targeting","35769800","Satrani Embellished Sequinned Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","91","3","3.3000","0.0000","1.200000","3.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1246001","NEW & NEUTRAL 23 TO 26","Auto Targeting","39664054","Satrani Floral Embroidered Pure Chiffon Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","97","3","3.0900","0.0000","1.200000","3.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","40091555","Satrani Paisley Zari Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","446","12","2.6900","0.0000","1.200000","14.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","39657790","Satrani Ethnic Motifs Satin Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","393","8","2.0400","0.0000","1.200000","9.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","39656824","Satrani Floral Embroidered Supernet Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","9538","417","4.3700","0.4800","1.200000","500.40","0","2","2","0.0000","2967.7300","2967.7300","0.00000000","5.93000000","5.9300"
"CMP1140205","SATRANI FEB","ADG1245986","HIT SKU 23 TO 26 FEB","Auto Targeting","34516728","Satrani Striped Zari Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","5102","166","3.2500","1.2000","1.200000","199.20","2","0","2","1777.4300","0.0000","1777.4300","8.92000000","0.00000000","8.9200"
"CMP1299835","SATRANI MARCH","ADG1299837","GROW REVENUE RECOMM.","Auto Targeting","29848175","KALINI Woven Design Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","4597","135","2.9400","0.0000","1.200000","162.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1181248","Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","29364802","Satrani Woven Design Zari Silk Blend Banarasi Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1311686","MITERA","Auto Targeting","23351468","Mitera Pink & Beige Woven Design Zari Silk Blend Paithani Saree","ADGROUP_STATUS_EXPIRED","LIVE","2142","74","3.4500","0.0000","1.200000","88.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1140207","SATRANI SAREE - HIT STYLE","Auto Targeting","29364802","Satrani Woven Design Zari Silk Blend Banarasi Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1246031","NEW & PUSH 23 TO 26","Auto Targeting","40091527","Satrani Woven Design Silk Blend Fusion Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","237","3","1.2700","0.0000","1.200000","3.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","37705270","KALINI Ethnic Motifs Embellished Beads and Stones Work Pure Georgette ","ADGROUP_STATUS_EXPIRED","LIVE","231","4","1.7300","25.0000","1.200000","4.80","1","0","1","1096.4100","0.0000","1096.4100","228.42000000","0.00000000","228.4200"
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39657819","Satrani Ethnic Motifs Satin Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39655472","Satrani Embellished Embroidered Pure Georgette Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","38136933","Satrani Embellished Embroidered Tissue Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1311673","KALINI","Auto Targeting","36383318","KALINI Yellow Silk Blend Woven Design Sarees","ADGROUP_STATUS_EXPIRED","LIVE","695","12","1.7300","0.0000","1.200000","14.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231621","Satrani Saree med1 sku 20 to 22 Feb.","Auto Targeting","34013050","Satrani Floral Printed Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","36379153","Satrani Embellished Embroidered Tissue Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","38992864","KALINI Floral Saree","ADGROUP_STATUS_EXPIRED","LIVE","5775","119","2.0600","0.0000","1.200000","142.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","36379189","Satrani Embellished Embroidered Tissue Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","40091102","KALINI Woven Design Zari Silk Blend Fusion Paithani Saree","ADGROUP_STATUS_EXPIRED","LIVE","1488","10","0.6700","10.0000","1.200000","12.00","0","1","1","0.0000","856.0000","856.0000","0.00000000","71.33000000","71.3300"
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39655536","Satrani Embellished Pure Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39656185","Satrani Colourblocked Silk Blend Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1181316","Satrani Saree new sku 9 to 12 Feb.","Auto Targeting","39655784","Satrani Embellished Embroidered Pure Chiffon Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1320264","NEW STYLES","Auto Targeting","31621518","KALINI Ethnic Motifs Zari Woven Design Banarasi Republic Day Saree","ADGROUP_STATUS_EXPIRED","LIVE","4170","74","1.7700","1.3500","1.200000","88.80","0","1","1","0.0000","563.0000","563.0000","0.00000000","6.34000000","6.3400"
"CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","40310167","Mitera Leheriya Zari Poly Georgette Leheriya Saree","ADGROUP_STATUS_EXPIRED","LIVE","5512","91","1.6500","0.0000","1.200000","109.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1320248","MIX STYLES","Auto Targeting","32710623","KALINI Woven Design Zari Silk Blend Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","3386","29","0.8600","3.4500","1.200000","34.80","0","1","1","0.0000","446.0000","446.0000","0.00000000","12.82000000","12.8200"
"CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","40310169","Mitera Bandhani Gotta Patti Poly Georgette Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","3829","50","1.3100","0.0000","1.200000","60.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1320234","HIT STYLES","Auto Targeting","31725599","KALINI Bandhani Zari Pure Chiffon Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","758","22","2.9000","0.0000","1.200000","26.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1320547","MITERA NEW STYLES","Auto Targeting","39660392","Mitera Ethnic Motifs Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","1938","35","1.8100","0.0000","1.200000","42.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1320483","KALINI NEW STYELS","Auto Targeting","39658492","KALINI Ethnic Motifs Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","2594","61","2.3500","0.0000","1.200000","73.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1339634","KALINI NEW","Auto Targeting","29907577","KALINI Woven Design Zari Silk Blend Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","21146","553","2.6200","1.4500","1.200000","663.60","4","4","8","2812.2500","3174.2600","5986.5100","4.24000000","4.78000000","9.0200"
"CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","34013039","Satrani Embellished Sequinned Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","2646","130","4.9100","0.0000","1.200000","156.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1339645","KALINI HIT STYLES","Auto Targeting","34184975","KALINI Printed Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","12664","445","3.5100","0.0000","1.200000","534.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","36078087","Satrani Bandhani Printed Embroidered Detail Saree","ADGROUP_STATUS_EXPIRED","LIVE","15952","728","4.5600","0.4100","1.200000","873.60","0","3","3","0.0000","6195.3800","6195.3800","0.00000000","7.09000000","7.0900"
"CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","33279440","Satrani Embellished Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","26948","1211","4.4900","0.1700","1.200000","1453.20","1","1","2","1467.5900","1806.9100","3274.5000","1.01000000","1.24000000","2.2500"
"CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","24761694","Mitera Woven Design Zari Saree","ADGROUP_STATUS_EXPIRED","LIVE","6220","253","4.0700","0.0000","1.200000","303.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1143256","Satrani Saree slow hit sku 1 to 8 Feb.","Auto Targeting","32217253","Satrani Ethnic Motifs Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231585","Satrani Saree hit sku 20 to 22 Feb.","Auto Targeting","34810694","Satrani Bandhani Sequinned Pure Georgette Bandhani Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1181248","Satrani Saree Hit sku 9 to 12 Feb.","Auto Targeting","32127571","Satrani Embellished Beads and Stones Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320232","KALINI MARCH 2026","ADG1339638","KALINI MIX STYLES","Auto Targeting","34288443","KALINI Black Pure Georgette Printed Sarees","ADGROUP_STATUS_EXPIRED","LIVE","16564","421","2.5400","0.0000","1.200000","505.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","33466649","Satrani Woven Design Zari Georgette Saree","ADGROUP_STATUS_EXPIRED","LIVE","4819","196","4.0700","0.0000","1.200000","235.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","40299512","Mitera Ethnic Motifs Zari Silk Blend Saree","ADGROUP_STATUS_EXPIRED","LIVE","764","7","0.9200","0.0000","1.200000","8.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1339665","MITERA NEW STYLES1","Auto Targeting","40310169","Mitera Bandhani Gotta Patti Poly Georgette Bandhani Saree","ADGROUP_STATUS_EXPIRED","LIVE","3693","67","1.8100","0.0000","1.200000","80.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","34168843","Mitera Woven Design Floral Pure Georgette Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","10314","396","3.8400","0.0000","1.200000","475.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","28931300","Satrani Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","6811","275","4.0400","0.0000","1.200000","330.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231585","Satrani Saree hit sku 20 to 22 Feb.","Auto Targeting","35271849","Satrani Bandhani Embroidered Bandhani Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","34361021","Satrani Bandhani Sequinned Pure Georgette Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320289","MITERA MARCH 2026","ADG1339664","MITERA MIX1","Auto Targeting","29854061","Mitera Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","1733","30","1.7300","0.0000","1.200000","36.00","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1339697","SATRANI NEW1","Auto Targeting","39657812","Satrani Floral Satin Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","3192","76","2.3800","0.0000","1.200000","91.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39656463","Satrani Embellished Zari Pure Chiffon Heavy Work Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231610","Satrani Saree med sku 20 to 22 Feb.","Auto Targeting","36078050","Satrani Floral Embroidered Organza Saree With Blouse Piece","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1320289","MITERA MARCH 2026","ADG1320292","MITERA MIX","Auto Targeting","40091178","Mitera Woven Design Zari Silk Blend Fusion Saree","ADGROUP_STATUS_EXPIRED","LIVE","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1339690","SATRANI MIX1","Auto Targeting","30472260","Satrani Ethnic Motifs Pure Cotton Ready to Wear Saree","ADGROUP_STATUS_EXPIRED","LIVE","6015","79","1.3100","1.2700","1.200000","94.80","1","0","1","1494.3700","0.0000","1494.3700","15.76000000","0.00000000","15.7600"
"CMP1299835","SATRANI MARCH","ADG1339686","SATRANI HIT1","Auto Targeting","33854858","Satrani Women Floral Pure Linen Saree","ADGROUP_STATUS_EXPIRED","LIVE","1297","29","2.2400","0.0000","1.200000","34.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1140205","SATRANI FEB","ADG1140207","SATRANI SAREE - HIT STYLE","Auto Targeting","29364818","Satrani Floral Zari Silk Blend Banarasi Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","40099998","Satrani Woven Design Zari Pure Chiffon Designer Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1140205","SATRANI FEB","ADG1231597","Satrani Saree new sku 1 to 8 Feb.","Auto Targeting","39656282","Satrani Woven Design Saree","ADGROUP_STATUS_EXPIRED","CAMPAIGN_EXPIRED","0","0",,,,"0.00","0","0","0","0.0000","0.0000","0.0000",,,
"CMP1299835","SATRANI MARCH","ADG1375434","SATRANI NEW /","Auto Targeting","39655781","Satrani Ethnic Motifs Embroidered Pure Chiffon Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","996","17","1.7100","0.0000","1.200000","20.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","24456494","Mitera Black Embellished Beads and Stones Satin Saree","ADGROUP_STATUS_EXPIRED","LIVE","1265","38","3.0000","0.0000","1.200000","45.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","39660401","Mitera Floral Poly Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","203","2","0.9900","0.0000","1.200000","2.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","32488048","KALINI Ethnic Motifs Woven Design Zari Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","4469","98","2.1900","0.0000","1.200000","117.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320289","MITERA MARCH 2026","ADG1375694","MITERA NEW STYLES /","Auto Targeting","39660400","Mitera Floral Poly Georgette Designer Saree","ADGROUP_STATUS_EXPIRED","LIVE","353","12","3.4000","16.6700","1.200000","14.40","0","2","2","0.0000","2698.8100","2698.8100","0.00000000","187.42000000","187.4200"
"CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","39658489","KALINI Ethnic Motifs Zari Silk Blend Heavy Work Saree","ADGROUP_STATUS_EXPIRED","LIVE","8922","231","2.5900","0.0000","1.200000","277.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376135","KALINI MIX STYLES /","Auto Targeting","29907603","KALINI Woven Design Banarasi Saree","ADGROUP_STATUS_EXPIRED","LIVE","948","31","3.2700","0.0000","1.200000","37.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","40091087","KALINI Woven Design Zari Silk Blend Fusion Paithani Saree","ADGROUP_STATUS_EXPIRED","LIVE","3935","67","1.7000","0.0000","1.200000","80.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","38992852","KALINI Striped Saree","ADGROUP_STATUS_EXPIRED","LIVE","1990","32","1.6100","0.0000","1.200000","38.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375401","SATRANI HIT /","Auto Targeting","32897864","Satrani Embellished Sequinned Organza Saree","ADGROUP_STATUS_EXPIRED","LIVE","8208","304","3.7000","0.0000","1.200000","364.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1376136","KALINI NEW STYELS /","Auto Targeting","40091049","KALINI Woven Design Zari Silk Blend Fusion Paithani Saree","ADGROUP_STATUS_EXPIRED","LIVE","8296","91","1.1000","0.0000","1.200000","109.20","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1375434","SATRANI NEW /","Auto Targeting","40091559","Satrani Floral Zari Saree","ADGROUP_STATUS_EXPIRED","LIVE","222","3","1.3500","0.0000","1.200000","3.60","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1299835","SATRANI MARCH","ADG1394162","SATRANI NEW 2","Auto Targeting","39655891","Satrani Bandhani Zari Pure Georgette Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","3483","87","2.5000","0.0000","1.200000","104.40","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
"CMP1320232","KALINI MARCH 2026","ADG1394033","KALINI NEW 2","Auto Targeting","40510628","KALINI Ethnic Motifs Silk Blend Handloom Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","8039","98","1.2200","1.0200","1.200000","117.60","0","1","1","0.0000","470.0000","470.0000","0.00000000","4.00000000","4.0000"
"CMP1318141","SANGRIA MARCH 2026","ADG1393893","AAY 2","Auto Targeting","33105228","all about you Embroidered Supernet Saree","ADGROUP_STATUS_DAILY_BUDGET_MET","DAILY_BUDGET_MET","8090","304","3.7600","0.0000","1.200000","364.80","0","0","0","0.0000","0.0000","0.0000","0.00000000","0.00000000","0.0000"
